0x0000022CA958A9F0, 38037217218776200, 1578794530, 1578794548, 18, 1920x1080 
0x0000022CA958A9F0, 38037217224125560, 1578795056, 1578795073, 17, 1920x1080 
0x0000022CA958A9F0, 38037217229483840, 1578795592, 1578795608, 16, 1920x1080 
0x0000022CA958A9F0, 38037217234835744, 1578796130, 1578796146, 16, 1920x1080 
0x0000022CA958A9F0, 38037217240182904, 1578796661, 1578796678, 17, 1920x1080 
0x0000022CA958A9F0, 38037217245533624, 1578797193, 1578797210, 17, 1920x1080 
0x0000022CA958A9F0, 38037217250877232, 1578797734, 1578797752, 18, 1920x1080 
0x0000022CA958A9F0, 38037217256232280, 1578798268, 1578798284, 16, 1920x1080 
0x0000022CA958A9F0, 38037217261577176, 1578798807, 1578798826, 19, 1920x1080 
0x0000022CA958A9F0, 38037217266918928, 1578799339, 1578799357, 18, 1920x1080 
0x0000022CA958A9F0, 38037217272262368, 1578799874, 1578799892, 18, 1920x1080 
0x0000022CA958A9F0, 38037217277616320, 1578800413, 1578800430, 17, 1920x1080 
0x0000022CA958A9F0, 38037217282963264, 1578800946, 1578800964, 18, 1920x1080 
0x0000022CA958A9F0, 38037217288311416, 1578801484, 1578801501, 17, 1920x1080 
0x0000022CA958A9F0, 38037217293656120, 1578802009, 1578802026, 17, 1920x1080 
0x0000022CA958A9F0, 38037217299006432, 1578802543, 1578802559, 16, 1920x1080 
0x0000022CA958A9F0, 38037217304355040, 1578803085, 1578803102, 17, 1920x1080 
0x0000022CA958A9F0, 38037217309711328, 1578803619, 1578803636, 17, 1920x1080 
0x0000022CA958A9F0, 38037217315063760, 1578804151, 1578804167, 16, 1920x1080 
0x0000022CA958A9F0, 38037217320411864, 1578804690, 1578804707, 17, 1920x1080 
0x0000022CA958A9F0, 38037217325761248, 1578805229, 1578805246, 17, 1920x1080 
0x0000022CA958A9F0, 38037217331120400, 1578805761, 1578805779, 18, 1920x1080 
0x0000022CA958A9F0, 38037217336462088, 1578806295, 1578806313, 18, 1920x1080 
0x0000022CA958A9F0, 38037217341808784, 1578806831, 1578806848, 17, 1920x1080 
0x0000022CA958A9F0, 38037217347154416, 1578807363, 1578807381, 18, 1920x1080 
0x0000022CA958A9F0, 38037217352505280, 1578807918, 1578807937, 19, 1920x1080 
0x0000022CA958A9F0, 38037217357862640, 1578808437, 1578808456, 19, 1920x1080 
0x0000022CA958A9F0, 38037217363209472, 1578808970, 1578808989, 19, 1920x1080 
0x0000022CA958A9F0, 38037217368552720, 1578809522, 1578809540, 18, 1920x1080 
0x0000022CA958A9F0, 38037217373906024, 1578810044, 1578810062, 18, 1920x1080 
0x0000022CA958A9F0, 38037217379250048, 1578810597, 1578810614, 17, 1920x1080 
0x0000022CA958A9F0, 38037217384604216, 1578811110, 1578811127, 17, 1920x1080 
0x0000022CA958A9F0, 38037217389958920, 1578811664, 1578811681, 17, 1920x1080 
0x0000022CA958A9F0, 38037217395304416, 1578812179, 1578812198, 19, 1920x1080 
0x0000022CA958A9F0, 38037217400648024, 1578812730, 1578812748, 18, 1920x1080 
0x0000022CA958A9F0, 38037217405999728, 1578813251, 1578813268, 17, 1920x1080 
0x0000022CA958A9F0, 38037217411342168, 1578813779, 1578813796, 17, 1920x1080 
0x0000022CA958A9F0, 38037217416697360, 1578814321, 1578814339, 18, 1920x1080 
0x0000022CA958A9F0, 38037217422046248, 1578814869, 1578814886, 17, 1920x1080 
0x0000022CA958A9F0, 38037217427387776, 1578815382, 1578815398, 16, 1920x1080 
0x0000022CA958A9F0, 38037217432741688, 1578815912, 1578815928, 16, 1920x1080 
0x0000022CA958A9F0, 38037217438089656, 1578816447, 1578816464, 17, 1920x1080 
0x0000022CA958A9F0, 38037217443440144, 1578816985, 1578817001, 16, 1920x1080 
0x0000022CA958A9F0, 38037217448788928, 1578817519, 1578817535, 16, 1920x1080 
0x0000022CA958A9F0, 38037217454138896, 1578818056, 1578818072, 16, 1920x1080 
0x0000022CA958A9F0, 38037217459485744, 1578818590, 1578818607, 17, 1920x1080 
0x0000022CA958A9F0, 38037217464835648, 1578819124, 1578819140, 16, 1920x1080 
0x0000022CA958A9F0, 38037217470345752, 1578819696, 1578819715, 19, 1920x1080 
0x0000022CA958A9F0, 38037217475698096, 1578820209, 1578820225, 16, 1920x1080 
